ax(g);ay(g);az(g);accRMS(g);time(s)
-0.0815;0.0852;0.9967;1.0037;0.0000
-0.0814;0.0845;0.9969;1.0038;0.5111
-0.0817;0.0847;0.9950;1.0019;0.7662
-0.0818;0.0854;0.9962;1.0032;1.0215
-0.0807;0.0846;0.9967;1.0035;1.2768
-0.0806;0.0852;0.9950;1.0019;1.5321
-0.0812;0.0853;0.9961;1.0030;1.7873
-0.0815;0.0845;0.9949;1.0018;2.0425
-0.0804;0.0847;0.9957;1.0026;2.2976
-0.0814;0.0858;0.9956;1.0026;2.5528
-0.0812;0.0847;0.9951;1.0020;2.8080
-0.0809;0.0853;0.9971;1.0040;3.0631
-0.0811;0.0847;0.9962;1.0031;3.3183
-0.0814;0.0846;0.9957;1.0026;3.5735
-0.0808;0.0851;0.9955;1.0024;3.8286
-0.0815;0.0840;0.9950;1.0019;4.0838
-0.0811;0.0851;0.9966;1.0035;4.3390
-0.0808;0.0848;0.9950;1.0019;4.5942
-0.0811;0.0846;0.9969;1.0038;4.8494
-0.0812;0.0858;0.9950;1.0020;5.1046
-0.0807;0.0851;0.9958;1.0027;5.3599
-0.0811;0.0854;0.9961;1.0030;5.6151
-0.0823;0.0853;0.9958;1.0029;5.8703
-0.0808;0.0852;0.9967;1.0036;6.1255
-0.0802;0.0852;0.9967;1.0035;6.3807
-0.0809;0.0854;0.9962;1.0031;6.6360
-0.0819;0.0852;0.9960;1.0030;6.8912
-0.0812;0.0844;0.9962;1.0031;7.1464
-0.0818;0.0845;0.9955;1.0024;7.4018
-0.0812;0.0847;0.9956;1.0025;7.6571
-0.0812;0.0856;0.9972;1.0041;7.9125
-0.0808;0.0851;0.9958;1.0027;8.1677
-0.0817;0.0850;0.9978;1.0047;8.4231
-0.0817;0.0851;0.9949;1.0018;8.6784
-0.0807;0.0847;0.9966;1.0034;8.9345
-0.0815;0.0851;0.9955;1.0024;9.1898
-0.0806;0.0862;0.9952;1.0022;9.4451
-0.0804;0.0856;0.9967;1.0036;9.7008
-0.0815;0.0850;0.9969;1.0039;9.9561
-0.0819;0.0844;0.9962;1.0031;10.2114
-0.0804;0.0857;0.9976;1.0045;10.4667
-0.0814;0.0847;0.9958;1.0028;10.7218
-0.0808;0.0848;0.9974;1.0043;10.9771
-0.0809;0.0847;0.9961;1.0030;11.2323
-0.0815;0.0846;0.9968;1.0037;11.4883
-0.0819;0.0847;0.9949;1.0018;11.7436
-0.0804;0.0850;0.9956;1.0025;11.9989
-0.0812;0.0850;0.9966;1.0035;12.2541
-0.0800;0.0844;0.9958;1.0026;12.5093
-0.0814;0.0848;0.9958;1.0028;12.7646
-0.0808;0.0842;0.9962;1.0030;13.0201
-0.0819;0.0857;0.9974;1.0045;13.2754
-0.0803;0.0848;0.9958;1.0027;13.5307
-0.0803;0.0853;0.9960;1.0028;13.7869
-0.0811;0.0844;0.9951;1.0020;14.0425
-0.0814;0.0859;0.9958;1.0029;14.2981
-0.0803;0.0847;0.9971;1.0039;14.5534
-0.0806;0.0847;0.9973;1.0041;14.8086
-0.0797;0.0848;0.9961;1.0029;15.0638
-0.0815;0.0847;0.9974;1.0043;15.3191
-0.0807;0.0853;0.9969;1.0038;15.5743
-0.0815;0.0842;0.9965;1.0033;15.8295
-0.0790;0.0845;0.9955;1.0022;16.0848
-0.0808;0.0851;0.9966;1.0035;16.3400
-0.0811;0.0854;0.9951;1.0021;16.5952
-0.0813;0.0846;0.9965;1.0033;16.8505
-0.0802;0.0852;0.9963;1.0032;17.1058
-0.0802;0.0853;0.9957;1.0026;17.3609
-0.0811;0.0850;0.9974;1.0043;17.6161
-0.0811;0.0851;0.9971;1.0040;17.8713
-0.0808;0.0859;0.9962;1.0032;18.1265
-0.0812;0.0856;0.9962;1.0032;18.3818
-0.0809;0.0854;0.9954;1.0023;18.6370
-0.0802;0.0848;0.9968;1.0036;18.8922
-0.0809;0.0850;0.9955;1.0024;19.1474
-0.0801;0.0840;0.9951;1.0019;19.4025
-0.0812;0.0847;0.9967;1.0036;19.6577
-0.0809;0.0850;0.9949;1.0018;19.9128
-0.0807;0.0850;0.9951;1.0020;20.1680
-0.0803;0.0846;0.9957;1.0025;20.4232
-0.0815;0.0847;0.9960;1.0029;20.6785
-0.0811;0.0848;0.9952;1.0021;20.9339
-0.0815;0.0859;0.9977;1.0047;21.1894
-0.0820;0.0853;0.9958;1.0029;21.4449
-0.0808;0.0848;0.9958;1.0027;21.7002
-0.0813;0.0848;0.9957;1.0026;21.9555
-0.0818;0.0848;0.9967;1.0036;22.2107
-0.0809;0.0842;0.9961;1.0029;22.4659
-0.0815;0.0846;0.9965;1.0034;22.7211
-0.0807;0.0847;0.9946;1.0015;22.9764
-0.0809;0.0850;0.9969;1.0038;23.2317
-0.0814;0.0844;0.9952;1.0021;23.4870
-0.0803;0.0853;0.9967;1.0036;23.7426
-0.0806;0.0853;0.9968;1.0037;23.9980
-0.0815;0.0845;0.9957;1.0026;24.2530
-0.0817;0.0851;0.9973;1.0043;24.5062
-0.0819;0.0862;0.9965;1.0035;24.7598
-0.0815;0.0847;0.9952;1.0022;25.0150
-0.0819;0.0848;0.9965;1.0034;25.2704
-0.0812;0.0845;0.9960;1.0028;25.5259
-0.0804;0.0851;0.9968;1.0037;25.7811
-0.0813;0.0851;0.9967;1.0036;26.0364
-0.0814;0.0841;0.9955;1.0023;26.2917
-0.0815;0.0851;0.9966;1.0035;26.5587
-0.0809;0.0851;0.9958;1.0027;26.8140
-0.0808;0.0847;0.9961;1.0030;27.0692
-0.0815;0.0846;0.9976;1.0045;27.3245
-0.0817;0.0852;0.9954;1.0023;27.5797
-0.0817;0.0847;0.9957;1.0027;27.8349
-0.0818;0.0853;0.9960;1.0030;28.0901
-0.0812;0.0848;0.9972;1.0041;28.3454
-0.0820;0.0844;0.9956;1.0025;28.6006
-0.0818;0.0847;0.9963;1.0033;28.8559
-0.0811;0.0852;0.9961;1.0030;29.1112
-0.0813;0.0856;0.9961;1.0031;29.3664
-0.0817;0.0840;0.9978;1.0047;29.6217
-0.0813;0.0851;0.9967;1.0036;29.8774
-0.0812;0.0853;0.9961;1.0030;30.1335
-0.0808;0.0848;0.9955;1.0024;30.3888
-0.0809;0.0848;0.9963;1.0032;30.6441
-0.0813;0.0857;0.9952;1.0022;30.8994
-0.0817;0.0852;0.9969;1.0039;31.1546
-0.0807;0.0847;0.9958;1.0027;31.4087
-0.0807;0.0848;0.9968;1.0037;31.6643
-0.0824;0.0846;0.9962;1.0032;31.9195
-0.0823;0.0851;0.9955;1.0025;32.1748
-0.0813;0.0851;0.9967;1.0036;32.4300
-0.0814;0.0847;0.9960;1.0029;32.6852
-0.0811;0.0842;0.9943;1.0011;32.9404
-0.0815;0.0853;0.9963;1.0033;33.1956
-0.0811;0.0846;0.9976;1.0044;33.4508
-0.0809;0.0850;0.9954;1.0023;33.7059
-0.0807;0.0850;0.9963;1.0032;33.9612
-0.0801;0.0842;0.9956;1.0024;34.2164
-0.0808;0.0856;0.9961;1.0030;34.4717
-0.0820;0.0846;0.9968;1.0038;34.7269
-0.0809;0.0850;0.9972;1.0041;34.9821
-0.0811;0.0844;0.9971;1.0039;35.2373
-0.0817;0.0851;0.9965;1.0034;35.4925
-0.0813;0.0845;0.9940;1.0009;35.7478
-0.0815;0.0851;0.9954;1.0023;36.0032
-0.0815;0.0847;0.9962;1.0031;36.2585
-0.0817;0.0852;0.9941;1.0011;36.5137
-0.0800;0.0856;0.9966;1.0034;36.7675
-0.0812;0.0856;0.9969;1.0039;37.0228
-0.0812;0.0845;0.9952;1.0021;37.2782
-0.0812;0.0845;0.9948;1.0016;37.5334
-0.0819;0.0854;0.9971;1.0041;37.7887
-0.0808;0.0854;0.9951;1.0020;38.0438
-0.0811;0.0847;0.9957;1.0026;38.2991
-0.0803;0.0850;0.9961;1.0029;38.5543
-0.0804;0.0857;0.9950;1.0019;38.8094
-0.0815;0.0847;0.9962;1.0031;39.0647
-0.0807;0.0845;0.9971;1.0039;39.3200
-0.0811;0.0845;0.9965;1.0033;39.5752
-0.0809;0.0847;0.9949;1.0017;39.8304
-0.0807;0.0848;0.9965;1.0033;40.0856
-0.0825;0.0848;0.9974;1.0044;40.3413
-0.0814;0.0854;0.9954;1.0023;40.5967
-0.0822;0.0847;0.9956;1.0026;40.8519
-0.0815;0.0845;0.9967;1.0036;41.1057
-0.0807;0.0857;0.9958;1.0028;41.3612
-0.0824;0.0854;0.9952;1.0023;41.6167
-0.0806;0.0847;0.9971;1.0039;41.8722
-0.0814;0.0851;0.9962;1.0032;42.1276
-0.0812;0.0844;0.9966;1.0034;42.3833
-0.0808;0.0853;0.9956;1.0025;42.6388
-0.0813;0.0852;0.9971;1.0040;42.8943
-0.0813;0.0850;0.9961;1.0030;43.1499
-0.0813;0.0845;0.9965;1.0033;43.4054
-0.0813;0.0851;0.9966;1.0035;43.6608
-0.0815;0.0853;0.9969;1.0039;43.9162
-0.0814;0.0857;0.9965;1.0034;44.1717
-0.0800;0.0848;0.9961;1.0029;44.4271
-0.0807;0.0857;0.9968;1.0038;44.6826
-0.0815;0.0853;0.9960;1.0029;44.9381
-0.0811;0.0853;0.9973;1.0042;45.1938
-0.0819;0.0844;0.9960;1.0029;45.4494
-0.0806;0.0841;0.9949;1.0017;45.7051
-0.0814;0.0848;0.9961;1.0030;45.9610
-0.0807;0.0853;0.9968;1.0037;46.2171
-0.0811;0.0845;0.9978;1.0046;46.4728
-0.0808;0.0852;0.9958;1.0027;46.7284
-0.0813;0.0844;0.9958;1.0027;46.9841
-0.0813;0.0846;0.9958;1.0027;47.2396
-0.0812;0.0856;0.9967;1.0037;47.4950
-0.0807;0.0846;0.9955;1.0023;47.7488
-0.0797;0.0847;0.9951;1.0019;48.0045
-0.0803;0.0844;0.9952;1.0020;48.2612
-0.0807;0.0846;0.9967;1.0035;48.5171
-0.0809;0.0852;0.9958;1.0028;48.7728
-0.0813;0.0847;0.9966;1.0035;49.0282
-0.0813;0.0848;0.9972;1.0041;49.2838
-0.0811;0.0853;0.9955;1.0024;49.5392
-0.0809;0.0847;0.9965;1.0033;49.7948
-0.0809;0.0847;0.9961;1.0030;50.0502
-0.0813;0.0840;0.9958;1.0027;50.3057
-0.0807;0.0852;0.9957;1.0026;50.5611
-0.0811;0.0851;0.9958;1.0028;50.8167
-0.0798;0.0847;0.9965;1.0032;51.0722
-0.0812;0.0847;0.9946;1.0015;51.3278
-0.0806;0.0856;0.9967;1.0036;51.5833
-0.0813;0.0854;0.9962;1.0032;51.8388
-0.0822;0.0852;0.9965;1.0035;52.0942
-0.0813;0.0856;0.9952;1.0022;52.3496
-0.0815;0.0848;0.9969;1.0039;52.6051
-0.0811;0.0846;0.9957;1.0026;52.8605
-0.0814;0.0848;0.9966;1.0035;53.1160
-0.0814;0.0847;0.9973;1.0042;53.3715
-0.0815;0.0847;0.9985;1.0054;53.6270
-0.0814;0.0846;0.9973;1.0042;53.8825
-0.0819;0.0848;0.9968;1.0038;54.1379
-0.0807;0.0844;0.9962;1.0030;54.3934
-0.0808;0.0850;0.9967;1.0036;54.6488
-0.0804;0.0854;0.9956;1.0025;54.9043
-0.0812;0.0852;0.9966;1.0035;55.1598
-0.0806;0.0845;0.9977;1.0045;55.4152
-0.0807;0.0851;0.9951;1.0020;55.6707
-0.0812;0.0837;0.9955;1.0023;55.9262
-0.0812;0.0846;0.9971;1.0039;56.1817
-0.0797;0.0848;0.9958;1.0026;56.4371
-0.0800;0.0850;0.9956;1.0024;56.6925
-0.0813;0.0851;0.9972;1.0041;56.9484
-0.0808;0.0845;0.9950;1.0018;57.2039
-0.0817;0.0846;0.9966;1.0035;57.4595
-0.0812;0.0854;0.9962;1.0032;57.7150
-0.0815;0.0854;0.9958;1.0028;57.9753
-0.0811;0.0845;0.9966;1.0034;58.2308
-0.0803;0.0846;0.9961;1.0029;58.4864
-0.0804;0.0853;0.9962;1.0031;58.7419
-0.0809;0.0848;0.9967;1.0036;58.9974
-0.0813;0.0842;0.9963;1.0032;59.2528
-0.0809;0.0850;0.9939;1.0008;59.5083
-0.0817;0.0839;0.9973;1.0042;59.7639
